barrio;año;mes;superficie;comuna
Constitucion;2015;Ene;517;1
Constitucion;2015;Feb;431;1
Constitucion;2015;Mar;741;1
Constitucion;2015;Abr;476;1
Constitucion;2015;May;444;1
Constitucion;2015;Jun;732;1
Constitucion;2015;Jul;409;1
Constitucion;2015;Ago;369;1
Constitucion;2015;Sep;418;1
Constitucion;2015;Oct;836;1
Constitucion;2015;Nov;591;1
Constitucion;2015;Dic;362;1
Constitucion;2016;Ene;784;1
Constitucion;2016;Feb;453;1
Constitucion;2016;Mar;451;1
Constitucion;2016;Abr;457;1
Constitucion;2016;May;226;1
Constitucion;2016;Jun;814;1
Constitucion;2016;Jul;342;1
Constitucion;2016;Ago;972;1
Constitucion;2016;Sep;591;1
Constitucion;2016;Oct;373;1
Constitucion;2016;Nov;766;1
Constitucion;2016;Dic;214;1
Constitucion;2017;Ene;660;1
Constitucion;2017;Feb;327;1
Constitucion;2017;Mar;669;1
Constitucion;2017;Abr;521;1
Constitucion;2017;May;299;1
Constitucion;2017;Jun;1133;1
Constitucion;2017;Jul;316;1
Constitucion;2017;Ago;810;1
Constitucion;2017;Sep;339;1
Constitucion;2017;Oct;364;1
Constitucion;2017;Nov;372;1
Constitucion;2017;Dic;238;1
Constitucion;2018;Ene;377;1
Constitucion;2018;Feb;301;1
Constitucion;2018;Mar;399;1
Constitucion;2018;Abr;240;1
Constitucion;2018;May;808;1
Constitucion;2018;Jun;171;1
Constitucion;2018;Jul;440;1
Constitucion;2018;Ago;425;1
Constitucion;2018;Sep;288;1
Constitucion;2018;Oct;355;1
Constitucion;2018;Nov;237;1
Constitucion;2018;Dic;162;1
Constitucion;2019;Ene;195;1
Constitucion;2019;Feb;615;1
Constitucion;2019;Mar;512;1
Constitucion;2019;Abr;571;1
Constitucion;2019;May;654;1
Constitucion;2019;Jun;521;1
Constitucion;2019;Jul;447;1
Constitucion;2019;Ago;395;1
Flores;2013;Jul;4200;7
Flores;2013;Ago;3121;7
Flores;2013;Sep;3279;7
Flores;2013;Oct;4056;7
Flores;2013;Nov;3469;7
Flores;2013;Dic;4121;7
Flores;2014;Ene;2225;7
Flores;2014;Feb;4888;7
Flores;2014;Mar;4495;7
Flores;2014;Abr;2461;7
Flores;2014;May;5432;7
Flores;2014;Jun;4711;7
Flores;2014;Jul;5077;7
Flores;2014;Ago;4164;7
Flores;2014;Sep;4905;7
Flores;2014;Oct;4808;7
Flores;2014;Nov;4646;7
Flores;2014;Dic;3522;7
Flores;2015;Ene;3653;7
Flores;2015;Feb;4053;7
Flores;2015;Mar;3855;7
Flores;2015;Abr;3401;7
Flores;2015;May;3551;7
Flores;2015;Jun;4146;7
Flores;2015;Jul;3535;7
Flores;2015;Ago;2613;7
Flores;2015;Sep;2577;7
Flores;2015;Oct;2482;7
Flores;2015;Nov;1663;7
Flores;2015;Dic;1263;7
Flores;2016;Ene;1478;7
Flores;2016;Feb;1893;7
Flores;2016;Mar;3265;7
Flores;2016;Abr;2478;7
Flores;2016;May;2803;7
Flores;2016;Jun;2043;7
Flores;2016;Jul;2320;7
Flores;2016;Ago;2436;7
Flores;2016;Sep;3017;7
Flores;2016;Oct;2577;7
Flores;2016;Nov;2583;7
Flores;2016;Dic;3023;7
Flores;2017;Ene;2758;7
Flores;2017;Feb;2489;7
Flores;2017;Mar;1974;7
Flores;2017;Abr;1980;7
Flores;2017;May;2832;7
Flores;2017;Jun;2116;7
Flores;2017;Jul;2366;7
Flores;2017;Ago;2283;7
Flores;2017;Sep;1715;7
Flores;2017;Oct;1280;7
Flores;2017;Nov;2141;7
Flores;2017;Dic;2310;7
Flores;2018;Ene;1414;7
Flores;2018;Feb;1800;7
Flores;2018;Mar;2642;7
Flores;2018;Abr;2252;7
Flores;2018;May;2190;7
Flores;2018;Jun;3004;7
Flores;2018;Jul;2864;7
Flores;2018;Ago;2577;7
Flores;2018;Sep;2292;7
Flores;2018;Oct;2626;7
Flores;2018;Nov;2696;7
Flores;2018;Dic;2155;7
Flores;2019;Ene;1811;7
Flores;2019;Feb;2780;7
Flores;2019;Mar;2255;7
Flores;2019;Abr;2244;7
Flores;2019;May;2614;7
Flores;2019;Jun;2356;7
Flores;2019;Jul;2324;7
Flores;2019;Ago;2659;7
Floresta;2013;Jul;1098;10
Floresta;2013;Ago;1022;10
Floresta;2013;Sep;1823;10
Floresta;2013;Oct;2772;10
Floresta;2013;Nov;859;10
Floresta;2013;Dic;1226;10
Floresta;2014;Ene;1094;10
Floresta;2014;Feb;1030;10
Floresta;2014;Mar;1496;10
Floresta;2014;Abr;1106;10
Floresta;2014;May;1974;10
Floresta;2014;Jun;995;10
Floresta;2014;Jul;1191;10
Floresta;2014;Ago;1010;10
Floresta;2014;Sep;1153;10
Floresta;2014;Oct;1094;10
Floresta;2014;Nov;1098;10
Floresta;2014;Dic;682;10
Floresta;2015;Ene;544;10
Floresta;2015;Feb;805;10
Floresta;2015;Mar;927;10
Floresta;2015;Abr;608;10
Floresta;2015;May;740;10
Floresta;2015;Jun;1443;10
Floresta;2015;Jul;1708;10
Floresta;2015;Ago;1305;10
Floresta;2015;Sep;638;10
Floresta;2015;Oct;263;10
Floresta;2015;Nov;322;10
Floresta;2015;Dic;420;10
Floresta;2016;Ene;100;10
Floresta;2016;Feb;658;10
Floresta;2016;Mar;622;10
Floresta;2016;Abr;676;10
Floresta;2016;May;630;10
Floresta;2016;Jun;703;10
Floresta;2016;Jul;666;10
Floresta;2016;Ago;710;10
Floresta;2016;Sep;492;10
Floresta;2016;Oct;1022;10
Floresta;2016;Nov;741;10
Floresta;2016;Dic;758;10
Floresta;2017;Ene;546;10
Floresta;2017;Feb;805;10
Floresta;2017;Mar;361;10
Floresta;2017;Abr;814;10
Floresta;2017;May;565;10
Floresta;2017;Jun;713;10
Floresta;2017;Jul;787;10
Floresta;2017;Ago;740;10
Floresta;2017;Sep;477;10
Floresta;2017;Oct;359;10
Floresta;2017;Nov;700;10
Floresta;2017;Dic;322;10
Floresta;2018;Ene;378;10
Floresta;2018;Feb;366;10
Floresta;2018;Mar;751;10
Floresta;2018;Abr;505;10
Floresta;2018;May;548;10
Floresta;2018;Jun;345;10
Floresta;2018;Jul;550;10
Floresta;2018;Ago;491;10
Floresta;2018;Sep;432;10
Floresta;2018;Oct;880;10
Floresta;2018;Nov;421;10
Floresta;2018;Dic;387;10
Floresta;2019;Ene;806;10
Floresta;2019;Feb;536;10
Floresta;2019;Mar;695;10
Floresta;2019;Abr;404;10
Floresta;2019;May;527;10
Floresta;2019;Jun;525;10
Floresta;2019;Jul;500;10
Floresta;2019;Ago;474;10
Paternal;2013;Jul;98;15
Paternal;2013;Ago;160;15
Paternal;2013;Sep;130;15
Paternal;2013;Oct;402;15
Paternal;2013;Nov;189;15
Paternal;2013;Dic;481;15
Paternal;2014;Ene;161;15
Paternal;2014;Feb;591;15
Paternal;2014;Mar;280;15
Paternal;2014;Abr;171;15
Paternal;2014;May;428;15
Paternal;2014;Jun;136;15
Paternal;2014;Jul;398;15
Paternal;2014;Ago;129;15
Paternal;2014;Sep;249;15
Paternal;2014;Oct;213;15
Paternal;2014;Nov;260;15
Paternal;2014;Dic;522;15
Paternal;2015;Ene;335;15
Paternal;2015;Feb;107;15
Paternal;2015;Mar;131;15
Paternal;2015;Abr;242;15
Paternal;2015;May;189;15
Paternal;2015;Jun;251;15
Paternal;2015;Jul;252;15
Paternal;2015;Ago;42;15
Paternal;2015;Sep;74;15
Paternal;2015;Oct;0;15
Paternal;2015;Nov;36;15
Paternal;2015;Dic;38;15
Paternal;2016;Ene;92;15
Paternal;2016;Feb;111;15
Paternal;2016;Mar;133;15
Paternal;2016;Abr;89;15
Paternal;2016;May;187;15
Paternal;2016;Jun;0;15
Paternal;2016;Jul;217;15
Paternal;2016;Ago;171;15
Paternal;2016;Sep;0;15
Paternal;2016;Oct;139;15
Paternal;2016;Nov;169;15
Paternal;2016;Dic;165;15
Paternal;2017;Ene;140;15
Paternal;2017;Feb;78;15
Paternal;2017;Mar;114;15
Paternal;2017;Abr;309;15
Paternal;2017;May;147;15
Paternal;2017;Jun;152;15
Paternal;2017;Jul;276;15
Paternal;2017;Ago;25;15
Paternal;2017;Sep;64;15
Paternal;2017;Oct;34;15
Paternal;2017;Nov;35;15
Paternal;2017;Dic;30;15
Paternal;2018;Ene;172;15
Paternal;2018;Feb;0;15
Paternal;2018;Mar;54;15
Paternal;2018;Abr;86;15
Paternal;2018;May;147;15
Paternal;2018;Jun;94;15
Paternal;2018;Jul;109;15
Paternal;2018;Ago;0;15
Paternal;2018;Sep;33;15
Paternal;2018;Oct;202;15
Paternal;2018;Nov;121;15
Paternal;2018;Dic;160;15
Paternal;2019;Ene;60;15
Paternal;2019;Feb;144;15
Paternal;2019;Mar;217;15
Paternal;2019;Abr;79;15
Paternal;2019;May;136;15
Paternal;2019;Jun;84;15
Paternal;2019;Jul;52;15
Paternal;2019;Ago;0;15
Liniers;2013;Jul;427;9
Liniers;2013;Ago;1005;9
Liniers;2013;Sep;472;9
Liniers;2013;Oct;552;9
Liniers;2013;Nov;618;9
Liniers;2013;Dic;638;9
Liniers;2014;Ene;754;9
Liniers;2014;Feb;989;9
Liniers;2014;Mar;941;9
Liniers;2014;Abr;544;9
Liniers;2014;May;426;9
Liniers;2014;Jun;429;9
Liniers;2014;Jul;245;9
Liniers;2014;Ago;226;9
Liniers;2014;Sep;429;9
Liniers;2014;Oct;418;9
Liniers;2014;Nov;673;9
Liniers;2014;Dic;575;9
Liniers;2015;Ene;461;9
Liniers;2015;Feb;717;9
Liniers;2015;Mar;523;9
Liniers;2015;Abr;380;9
Liniers;2015;May;583;9
Liniers;2015;Jun;589;9
Liniers;2015;Jul;590;9
Liniers;2015;Ago;581;9
Liniers;2015;Sep;236;9
Liniers;2015;Oct;459;9
Liniers;2015;Nov;162;9
Liniers;2015;Dic;548;9
Liniers;2016;Ene;202;9
Liniers;2016;Feb;178;9
Liniers;2016;Mar;333;9
Liniers;2016;Abr;511;9
Liniers;2016;May;444;9
Liniers;2016;Jun;656;9
Liniers;2016;Jul;343;9
Liniers;2016;Ago;398;9
Liniers;2016;Sep;306;9
Liniers;2016;Oct;455;9
Liniers;2016;Nov;430;9
Liniers;2016;Dic;430;9
Liniers;2017;Ene;526;9
Liniers;2017;Feb;341;9
Liniers;2017;Mar;501;9
Liniers;2017;Abr;611;9
Liniers;2017;May;506;9
Liniers;2017;Jun;627;9
Liniers;2017;Jul;273;9
Liniers;2017;Ago;722;9
Liniers;2017;Sep;955;9
Liniers;2017;Oct;321;9
Liniers;2017;Nov;297;9
Liniers;2017;Dic;859;9
Liniers;2018;Ene;446;9
Liniers;2018;Feb;40;9
Liniers;2018;Mar;134;9
Liniers;2018;Abr;437;9
Liniers;2018;May;511;9
Liniers;2018;Jun;700;9
Liniers;2018;Jul;205;9
Liniers;2018;Ago;377;9
Liniers;2018;Sep;697;9
Liniers;2018;Oct;405;9
Liniers;2018;Nov;679;9
Liniers;2018;Dic;290;9
Liniers;2019;Ene;941;9
Liniers;2019;Feb;804;9
Liniers;2019;Mar;781;9
Liniers;2019;Abr;699;9
Liniers;2019;May;927;9
Liniers;2019;Jun;806;9
Liniers;2019;Jul;340;9
Liniers;2019;Ago;491;9
Mataderos;2013;Jul;266;9
Mataderos;2013;Ago;616;9
Mataderos;2013;Sep;260;9
Mataderos;2013;Oct;801;9
Mataderos;2013;Nov;388;9
Mataderos;2013;Dic;125;9
Mataderos;2014;Ene;221;9
Mataderos;2014;Feb;292;9
Mataderos;2014;Mar;150;9
Mataderos;2014;Abr;170;9
Mataderos;2014;May;269;9
Mataderos;2014;Jun;337;9
Mataderos;2014;Jul;230;9
Mataderos;2014;Ago;340;9
Mataderos;2014;Sep;219;9
Mataderos;2014;Oct;323;9
Mataderos;2014;Nov;257;9
Mataderos;2014;Dic;241;9
Mataderos;2015;Ene;349;9
Mataderos;2015;Feb;391;9
Mataderos;2015;Mar;219;9
Mataderos;2015;Abr;299;9
Mataderos;2015;May;260;9
Mataderos;2015;Jun;382;9
Mataderos;2015;Jul;394;9
Mataderos;2015;Ago;246;9
Mataderos;2015;Sep;169;9
Mataderos;2015;Oct;165;9
Mataderos;2015;Nov;36;9
Mataderos;2015;Dic;260;9
Mataderos;2016;Ene;70;9
Mataderos;2016;Feb;183;9
Mataderos;2016;Mar;192;9
Mataderos;2016;Abr;397;9
Mataderos;2016;May;480;9
Mataderos;2016;Jun;186;9
Mataderos;2016;Jul;85;9
Mataderos;2016;Ago;117;9
Mataderos;2016;Sep;175;9
Mataderos;2016;Oct;223;9
Mataderos;2016;Nov;290;9
Mataderos;2016;Dic;162;9
Mataderos;2017;Ene;193;9
Mataderos;2017;Feb;186;9
Mataderos;2017;Mar;474;9
Mataderos;2017;Abr;541;9
Mataderos;2017;May;400;9
Mataderos;2017;Jun;121;9
Mataderos;2017;Jul;385;9
Mataderos;2017;Ago;315;9
Mataderos;2017;Sep;325;9
Mataderos;2017;Oct;156;9
Mataderos;2017;Nov;124;9
Mataderos;2017;Dic;451;9
Mataderos;2018;Ene;95;9
Mataderos;2018;Feb;126;9
Mataderos;2018;Mar;292;9
Mataderos;2018;Abr;344;9
Mataderos;2018;May;161;9
Mataderos;2018;Jun;309;9
Mataderos;2018;Jul;300;9
Mataderos;2018;Ago;301;9
Mataderos;2018;Sep;235;9
Mataderos;2018;Oct;130;9
Mataderos;2018;Nov;552;9
Mataderos;2018;Dic;173;9
Mataderos;2019;Ene;578;9
Mataderos;2019;Feb;361;9
Mataderos;2019;Mar;556;9
Mataderos;2019;Abr;118;9
Mataderos;2019;May;311;9
Mataderos;2019;Jun;440;9
Mataderos;2019;Jul;87;9
Mataderos;2019;Ago;276;9
Monte Castro;2013;Jul;435;10
Monte Castro;2013;Ago;482;10
Monte Castro;2013;Sep;369;10
Monte Castro;2013;Oct;894;10
Monte Castro;2013;Nov;439;10
Monte Castro;2013;Dic;769;10
Monte Castro;2014;Ene;277;10
Monte Castro;2014;Feb;753;10
Monte Castro;2014;Mar;622;10
Monte Castro;2014;Abr;319;10
Monte Castro;2014;May;746;10
Monte Castro;2014;Jun;775;10
Monte Castro;2014;Jul;642;10
Monte Castro;2014;Ago;740;10
Monte Castro;2014;Sep;427;10
Monte Castro;2014;Oct;812;10
Monte Castro;2014;Nov;650;10
Monte Castro;2014;Dic;523;10
Monte Castro;2015;Ene;200;10
Monte Castro;2015;Feb;529;10
Monte Castro;2015;Mar;225;10
Monte Castro;2015;Abr;364;10
Monte Castro;2015;May;467;10
Monte Castro;2015;Jun;815;10
Monte Castro;2015;Jul;616;10
Monte Castro;2015;Ago;502;10
Monte Castro;2015;Sep;476;10
Monte Castro;2015;Oct;638;10
Monte Castro;2015;Nov;195;10
Monte Castro;2015;Dic;253;10
Monte Castro;2016;Ene;320;10
Monte Castro;2016;Feb;279;10
Monte Castro;2016;Mar;361;10
Monte Castro;2016;Abr;638;10
Monte Castro;2016;May;401;10
Monte Castro;2016;Jun;620;10
Monte Castro;2016;Jul;143;10
Monte Castro;2016;Ago;294;10
Monte Castro;2016;Sep;746;10
Monte Castro;2016;Oct;419;10
Monte Castro;2016;Nov;543;10
Monte Castro;2016;Dic;469;10
Monte Castro;2017;Ene;444;10
Monte Castro;2017;Feb;250;10
Monte Castro;2017;Mar;389;10
Monte Castro;2017;Abr;534;10
Monte Castro;2017;May;256;10
Monte Castro;2017;Jun;649;10
Monte Castro;2017;Jul;276;10
Monte Castro;2017;Ago;417;10
Monte Castro;2017;Sep;227;10
Monte Castro;2017;Oct;259;10
Monte Castro;2017;Nov;531;10
Monte Castro;2017;Dic;790;10
Monte Castro;2018;Ene;384;10
Monte Castro;2018;Feb;239;10
Monte Castro;2018;Mar;353;10
Monte Castro;2018;Abr;553;10
Monte Castro;2018;May;546;10
Monte Castro;2018;Jun;393;10
Monte Castro;2018;Jul;527;10
Monte Castro;2018;Ago;477;10
Monte Castro;2018;Sep;370;10
Monte Castro;2018;Oct;443;10
Monte Castro;2018;Nov;437;10
Monte Castro;2018;Dic;299;10
Monte Castro;2019;Ene;701;10
Monte Castro;2019;Feb;458;10
Monte Castro;2019;Mar;669;10
Monte Castro;2019;Abr;347;10
Monte Castro;2019;May;623;10
Monte Castro;2019;Jun;397;10
Monte Castro;2019;Jul;453;10
Monte Castro;2019;Ago;856;10
Monserrat;2013;Jul;2041;1
Monserrat;2013;Ago;1853;1
Monserrat;2013;Sep;1589;1
Monserrat;2013;Oct;2330;1
Monserrat;2013;Nov;1502;1
Monserrat;2013;Dic;1500;1
Monserrat;2014;Ene;950;1
Monserrat;2014;Feb;1579;1
Monserrat;2014;Mar;1017;1
Monserrat;2014;Abr;1067;1
Monserrat;2014;May;1125;1
Monserrat;2014;Jun;737;1
Monserrat;2014;Jul;1848;1
Monserrat;2014;Ago;1170;1
Monserrat;2014;Sep;1420;1
Monserrat;2014;Oct;1242;1
Monserrat;2014;Nov;1127;1
Monserrat;2014;Dic;604;1
Monserrat;2015;Ene;786;1
Monserrat;2015;Feb;886;1
Monserrat;2015;Mar;515;1
Monserrat;2015;Abr;907;1
Monserrat;2015;May;1153;1
Monserrat;2015;Jun;1360;1
Monserrat;2015;Jul;1049;1
Monserrat;2015;Ago;1520;1
Monserrat;2015;Sep;397;1
Monserrat;2015;Oct;890;1
Monserrat;2015;Nov;855;1
Monserrat;2015;Dic;632;1
Monserrat;2016;Ene;705;1
Monserrat;2016;Feb;1030;1
Monserrat;2016;Mar;943;1
Monserrat;2016;Abr;1113;1
Monserrat;2016;May;927;1
Monserrat;2016;Jun;954;1
Monserrat;2016;Jul;1142;1
Monserrat;2016;Ago;868;1
Monserrat;2016;Sep;1364;1
Monserrat;2016;Oct;1382;1
Monserrat;2016;Nov;1005;1
Monserrat;2016;Dic;1513;1
Monserrat;2017;Ene;1275;1
Monserrat;2017;Feb;885;1
Monserrat;2017;Mar;1243;1
Monserrat;2017;Abr;985;1
Monserrat;2017;May;895;1
Monserrat;2017;Jun;749;1
Monserrat;2017;Jul;1164;1
Monserrat;2017;Ago;573;1
Monserrat;2017;Sep;523;1
Monserrat;2017;Oct;311;1
Monserrat;2017;Nov;379;1
Monserrat;2017;Dic;814;1
Monserrat;2018;Ene;652;1
Monserrat;2018;Feb;496;1
Monserrat;2018;Mar;1117;1
Monserrat;2018;Abr;772;1
Monserrat;2018;May;738;1
Monserrat;2018;Jun;629;1
Monserrat;2018;Jul;1285;1
Monserrat;2018;Ago;873;1
Monserrat;2018;Sep;976;1
Monserrat;2018;Oct;758;1
Monserrat;2018;Nov;529;1
Monserrat;2018;Dic;920;1
Monserrat;2019;Ene;746;1
Monserrat;2019;Feb;683;1
Monserrat;2019;Mar;1033;1
Monserrat;2019;Abr;1174;1
Monserrat;2019;May;1169;1
Monserrat;2019;Jun;1270;1
Monserrat;2019;Jul;711;1
Monserrat;2019;Ago;1211;1
Nueva Pompeya;2013;Jul;202;4
Nueva Pompeya;2013;Ago;367;4
Nueva Pompeya;2013;Sep;247;4
Nueva Pompeya;2013;Oct;521;4
Nueva Pompeya;2013;Nov;97;4
Nueva Pompeya;2013;Dic;487;4
Nueva Pompeya;2014;Ene;117;4
Nueva Pompeya;2014;Feb;378;4
Nueva Pompeya;2014;Mar;442;4
Nueva Pompeya;2014;Abr;117;4
Nueva Pompeya;2014;May;326;4
Nueva Pompeya;2014;Jun;289;4
Nueva Pompeya;2014;Jul;423;4
Nueva Pompeya;2014;Ago;155;4
Nueva Pompeya;2014;Sep;0;4
Nueva Pompeya;2014;Oct;283;4
Nueva Pompeya;2014;Nov;693;4
Nueva Pompeya;2014;Dic;429;4
Nueva Pompeya;2015;Ene;35;4
Nueva Pompeya;2015;Feb;78;4
Nueva Pompeya;2015;Mar;276;4
Nueva Pompeya;2015;Abr;206;4
Nueva Pompeya;2015;May;146;4
Nueva Pompeya;2015;Jun;105;4
Nueva Pompeya;2015;Jul;118;4
Nueva Pompeya;2015;Ago;0;4
Nueva Pompeya;2015;Sep;201;4
Nueva Pompeya;2015;Oct;320;4
Nueva Pompeya;2015;Nov;147;4
Nueva Pompeya;2015;Dic;170;4
Nueva Pompeya;2016;Ene;110;4
Nueva Pompeya;2016;Feb;110;4
Nueva Pompeya;2016;Mar;62;4
Nueva Pompeya;2016;Abr;50;4
Nueva Pompeya;2016;May;51;4
Nueva Pompeya;2016;Jun;55;4
Nueva Pompeya;2016;Jul;71;4
Nueva Pompeya;2016;Ago;46;4
Nueva Pompeya;2016;Sep;126;4
Nueva Pompeya;2016;Oct;94;4
Nueva Pompeya;2016;Nov;105;4
Nueva Pompeya;2016;Dic;249;4
Nueva Pompeya;2017;Ene;134;4
Nueva Pompeya;2017;Feb;50;4
Nueva Pompeya;2017;Mar;36;4
Nueva Pompeya;2017;Abr;260;4
Nueva Pompeya;2017;May;128;4
Nueva Pompeya;2017;Jun;0;4
Nueva Pompeya;2017;Jul;120;4
Nueva Pompeya;2017;Ago;156;4
Nueva Pompeya;2017;Sep;123;4
Nueva Pompeya;2017;Oct;66;4
Nueva Pompeya;2017;Nov;73;4
Nueva Pompeya;2017;Dic;0;4
Nueva Pompeya;2018;Ene;200;4
Nueva Pompeya;2018;Feb;109;4
Nueva Pompeya;2018;Mar;130;4
Nueva Pompeya;2018;Abr;46;4
Nueva Pompeya;2018;May;123;4
Nueva Pompeya;2018;Jun;253;4
Nueva Pompeya;2018;Jul;201;4
Nueva Pompeya;2018;Ago;124;4
Nueva Pompeya;2018;Sep;104;4
Nueva Pompeya;2018;Oct;96;4
Nueva Pompeya;2018;Nov;55;4
Nueva Pompeya;2018;Dic;108;4
Nueva Pompeya;2019;Ene;0;4
Nueva Pompeya;2019;Feb;34;4
Nueva Pompeya;2019;Mar;0;4
Nueva Pompeya;2019;Abr;114;4
Nueva Pompeya;2019;May;106;4
Nueva Pompeya;2019;Jun;73;4
Nueva Pompeya;2019;Jul;118;4
Nueva Pompeya;2019;Ago;205;4
Nuñez;2013;Jul;3728;13
Nuñez;2013;Ago;3281;13
Nuñez;2013;Sep;3358;13
Nuñez;2013;Oct;4118;13
Nuñez;2013;Nov;4502;13
Nuñez;2013;Dic;4823;13
Nuñez;2014;Ene;3479;13
Nuñez;2014;Feb;4767;13
Nuñez;2014;Mar;4551;13
Nuñez;2014;Abr;2618;13
Nuñez;2014;May;3715;13
Nuñez;2014;Jun;4076;13
Nuñez;2014;Jul;3846;13
Nuñez;2014;Ago;3581;13
Nuñez;2014;Sep;3697;13
Nuñez;2014;Oct;3723;13
Nuñez;2014;Nov;3053;13
Nuñez;2014;Dic;3474;13
Nuñez;2015;Ene;3500;13
Nuñez;2015;Feb;3111;13
Nuñez;2015;Mar;2326;13
Nuñez;2015;Abr;2602;13
Nuñez;2015;May;3544;13
Nuñez;2015;Jun;4662;13
Nuñez;2015;Jul;3658;13
Nuñez;2015;Ago;4655;13
Nuñez;2015;Sep;1862;13
Nuñez;2015;Oct;2424;13
Nuñez;2015;Nov;2065;13
Nuñez;2015;Dic;2447;13
Nuñez;2016;Ene;1919;13
Nuñez;2016;Feb;2399;13
Nuñez;2016;Mar;2623;13
Nuñez;2016;Abr;2279;13
Nuñez;2016;May;2063;13
Nuñez;2016;Jun;2151;13
Nuñez;2016;Jul;2051;13
Nuñez;2016;Ago;2472;13
Nuñez;2016;Sep;2625;13
Nuñez;2016;Oct;2116;13
Nuñez;2016;Nov;2147;13
Nuñez;2016;Dic;2229;13
Nuñez;2017;Ene;2405;13
Nuñez;2017;Feb;2679;13
Nuñez;2017;Mar;2143;13
Nuñez;2017;Abr;3521;13
Nuñez;2017;May;3044;13
Nuñez;2017;Jun;2061;13
Nuñez;2017;Jul;3307;13
Nuñez;2017;Ago;2894;13
Nuñez;2017;Sep;2428;13
Nuñez;2017;Oct;2166;13
Nuñez;2017;Nov;2257;13
Nuñez;2017;Dic;2220;13
Nuñez;2018;Ene;2568;13
Nuñez;2018;Feb;2079;13
Nuñez;2018;Mar;1759;13
Nuñez;2018;Abr;1626;13
Nuñez;2018;May;1640;13
Nuñez;2018;Jun;2292;13
Nuñez;2018;Jul;1765;13
Nuñez;2018;Ago;2004;13
Nuñez;2018;Sep;2617;13
Nuñez;2018;Oct;2425;13
Nuñez;2018;Nov;2283;13
Nuñez;2018;Dic;2246;13
Nuñez;2019;Ene;1988;13
Nuñez;2019;Feb;1967;13
Nuñez;2019;Mar;2310;13
Nuñez;2019;Abr;2327;13
Nuñez;2019;May;3347;13
Nuñez;2019;Jun;1986;13
Nuñez;2019;Jul;2141;13
Nuñez;2019;Ago;2216;13
Palermo;2013;Jul;21294;14
Palermo;2013;Ago;15584;14
Palermo;2013;Sep;19075;14
Palermo;2013;Oct;22029;14
Palermo;2013;Nov;17705;14
Palermo;2013;Dic;16234;14
Palermo;2014;Ene;12011;14
Palermo;2014;Feb;16646;14
Palermo;2014;Mar;15378;14
Palermo;2014;Abr;8188;14
Palermo;2014;May;16564;14
Palermo;2014;Jun;13968;14
Palermo;2014;Jul;17594;14
Palermo;2014;Ago;14437;14
Palermo;2014;Sep;15030;14
Palermo;2014;Oct;18950;14
Palermo;2014;Nov;14923;14
Palermo;2014;Dic;10034;14
Palermo;2015;Ene;9358;14
Palermo;2015;Feb;9853;14
Palermo;2015;Mar;9522;14
Palermo;2015;Abr;11227;14
Palermo;2015;May;12259;14
Palermo;2015;Jun;16307;14
Palermo;2015;Jul;16535;14
Palermo;2015;Ago;14962;14
Palermo;2015;Sep;7712;14
Palermo;2015;Oct;8381;14
Palermo;2015;Nov;9441;14
Palermo;2015;Dic;10034;14
Palermo;2016;Ene;11704;14
Palermo;2016;Feb;10119;14
Palermo;2016;Mar;12235;14
Palermo;2016;Abr;11069;14
Palermo;2016;May;13125;14
Palermo;2016;Jun;11299;14
Palermo;2016;Jul;11629;14
Palermo;2016;Ago;12784;14
Palermo;2016;Sep;14864;14
Palermo;2016;Oct;13886;14
Palermo;2016;Nov;13362;14
Palermo;2016;Dic;13308;14
Palermo;2017;Ene;9608;14
Palermo;2017;Feb;10483;14
Palermo;2017;Mar;11070;14
Palermo;2017;Abr;12939;14
Palermo;2017;May;12837;14
Palermo;2017;Jun;12164;14
Palermo;2017;Jul;12480;14
Palermo;2017;Ago;12285;14
Palermo;2017;Sep;9549;14
Palermo;2017;Oct;9978;14
Palermo;2017;Nov;8967;14
Palermo;2017;Dic;9835;14
Palermo;2018;Ene;9388;14
Palermo;2018;Feb;8396;14
Palermo;2018;Mar;9823;14
Palermo;2018;Abr;8836;14
Palermo;2018;May;11205;14
Palermo;2018;Jun;8433;14
Palermo;2018;Jul;11295;14
Palermo;2018;Ago;13870;14
Palermo;2018;Sep;8560;14
Palermo;2018;Oct;8549;14
Palermo;2018;Nov;10832;14
Palermo;2018;Dic;7741;14
Palermo;2019;Ene;10333;14
Palermo;2019;Feb;10240;14
Palermo;2019;Mar;9942;14
Palermo;2019;Abr;10186;14
Palermo;2019;May;10574;14
Palermo;2019;Jun;10919;14
Palermo;2019;Jul;11064;14
Palermo;2019;Ago;12101;14
Parque Avellaneda;2013;Jul;381;9
Parque Avellaneda;2013;Ago;260;9
Parque Avellaneda;2013;Sep;109;9
Parque Avellaneda;2013;Oct;271;9
Parque Avellaneda;2013;Nov;0;9
Parque Avellaneda;2013;Dic;265;9
Parque Avellaneda;2014;Ene;132;9
Parque Avellaneda;2014;Feb;243;9
Parque Avellaneda;2014;Mar;164;9
Parque Avellaneda;2014;Abr;60;9
Parque Avellaneda;2014;May;448;9
Parque Avellaneda;2014;Jun;192;9
Parque Avellaneda;2014;Jul;337;9
Parque Avellaneda;2014;Ago;471;9
Parque Avellaneda;2014;Sep;282;9
Parque Avellaneda;2014;Oct;340;9
Parque Avellaneda;2014;Nov;160;9
Parque Avellaneda;2014;Dic;385;9
